id,channel,text,label
2188,sms,Oh god. I'm gonna Google nearby cliffs now.,legit
2189,sms,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,scam
2190,sms,Yup i shd haf ard 10 pages if i add figures... ÌÏ all got how many pages?,legit
2191,sms,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ",legit
2192,sms,Thankyou so much for the call. I appreciate your care.,legit
2193,sms,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,legit
2194,sms,I called but no one pick up e phone. I ask both of them already they said ok.,legit
2195,sms,Hi my email address has changed now it is ,legit
2196,sms,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance""",legit
2197,sms,"Not much, just some textin'. How bout you?",legit
2198,sms,Bring it if you got it,legit
2199,sms,I'm in a movie. Call me 4 wat?,legit
2200,sms,Not sure I have the stomach for it ...,legit
2201,sms,Haha... can... But i'm having dinner with my cousin...,legit
2202,sms,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",legit
2203,sms,"(And my man carlos is definitely coming by mu tonight, no excuses)",legit
2204,sms,soon you will have the real thing princess! Do i make you wet? :),legit
2205,sms,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,legit
2206,sms,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",legit
2207,sms,"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",scam
2208,sms,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,legit
2209,sms,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",scam
2210,sms,"Hmm well, night night ",legit
2211,sms,Just wanted to say holy shit you guys weren't kidding about this bud,legit
2212,sms,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",legit
2213,sms,"This is one of the days you have a billion classes, right?",legit
2214,sms,"Goodmorning, today i am late for 2hrs. Because of back pain.",legit
2215,sms,Ok then i'll let him noe later n ask him call u tmr...,legit
2216,sms,Prabha..i'm soryda..realy..frm heart i'm sory,legit
2217,sms,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,legit
2218,sms,* Will have two more cartons off u and is very pleased with shelves,legit
2219,sms,Nice talking to you! please dont forget my pix :) i want to see all of you...,legit
2220,sms,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,scam
2221,sms,But really quite funny lor wat... Then u shd haf run shorter distance wat...,legit
2222,sms,I notice you like looking in the shit mirror youre turning into a right freak,legit
2223,sms,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,legit
2224,sms,"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120",scam
2225,sms,"I prefer my free days... Tues, wed, fri oso can... ÌÏ ask those workin lor...",legit
2226,sms,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,legit
2227,sms,If you have belive me. Come to my home.,legit
2228,sms,Oh k.k..where did you take test?,legit
2229,sms,Those were my exact intentions,legit
2230,sms,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,legit
2231,sms,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",legit
2232,sms,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",legit
2233,sms,Nothing just getting msgs by dis name wit different no's..,legit
2234,sms,Good Morning plz call me sir,legit
2235,sms,What's your room number again? Wanna make sure I'm knocking on the right door,legit
2236,sms,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtåÓbraindanceåÓa comp.ofstuff on aphexåÕs ;abel,legit
2237,sms,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,legit
2238,sms,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",legit
2239,sms,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,legit
2240,sms,Every day i use to sleep after  &lt;#&gt;  so only.,legit
2241,sms,K I'll call you when I'm close,legit
2242,sms,U buy newspapers already?,legit
2243,sms,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,legit
2244,sms,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,legit
2245,sms,No management puzzeles.,legit
2246,sms,How did you find out in a way that didn't include all of these details,legit
2247,sms,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",scam
2248,sms,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,scam
2249,sms,will you like to be spoiled? :),legit
2250,sms,"Thanks for your ringtone order, ref number R836. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069154",scam
2251,sms,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,legit
2252,sms,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,legit
2253,sms,Den wat will e schedule b lk on sun?,legit
2254,sms,Lol enjoy role playing much?,legit
2255,sms,Ok. Me watching tv too.,legit
2256,sms,I just lov this line: \Hurt me with the truth,legit
2257,sms,"Just checked out, heading out to drop off my stuff now",legit
2258,sms,Here got lots of hair dresser fr china.,legit
2259,sms,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,legit
2260,sms,Ill call you evening ill some ideas.,legit
2261,sms,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,scam
2262,sms,Did you show him and wot did he say or could u not c him 4 dust?,legit
2263,sms,It should take about  &lt;#&gt;  min,legit
2264,sms,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,scam
2265,sms,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,legit
2266,sms,I cant pick the phone right now. Pls send a message,legit
2267,sms,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,scam
2268,sms,Finish liao... U?,legit
2269,sms,88066 FROM 88066 LOST 3POUND HELP,scam
2270,sms,Haha i think i did too,legit
2271,sms,U know we watchin at lido?,legit
2272,sms,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,legit
2273,sms,"Haha awesome, I've been to 4u a couple times. Who all's coming?",legit
2274,sms,Cold. Dont be sad dear,legit
2275,sms,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,legit
2276,sms,Is that on the telly? No its Brdget Jones!,legit
2277,sms,Love you aathi..love u lot..,legit
2278,sms,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,legit
2279,sms,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,legit
2280,sms,"Sorry, I'll call later in meeting",legit
2281,sms,R Ì_ comin back for dinner?,legit
2282,sms,"I hav almost reached. Call, i m unable to connect u.",legit
2283,sms,Whom you waited for yesterday,legit
2284,sms,I reach home safe n sound liao...,legit
2285,sms,"Velly good, yes please!",legit
2286,sms,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",legit
2287,sms,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,legit
2288,sms,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,legit
2289,sms,Dont you have message offer,legit
2290,sms,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,scam
2291,sms,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",legit
2292,sms,Remind me how to get there and I shall do so,legit
2293,sms,:-( that's not v romantic!,legit
2294,sms,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,legit
2295,sms,You have 1 new message. Please call 08718738034.,scam
2296,sms,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,legit
2297,sms,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,scam
2298,sms,Draw va?i dont think so:),legit
2299,sms,Dont pick up d call when something important is There to tell. Hrishi,legit
2300,sms,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",scam
2301,sms,Nothin comes to my mind. ÌÏ help me buy hanger lor. Ur laptop not heavy?,legit
2302,sms,"&lt;#&gt; , that's all? Guess that's easy enough",legit
2303,sms,We can make a baby in yo tho,legit
2304,sms,Should I tell my friend not to come round til like  &lt;#&gt; ish?,legit
2305,sms,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,legit
2306,sms,Still in the area of the restaurant. Ill try to come back soon,legit
2307,sms,"Aight that'll work, thanks",legit
2308,sms,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,scam
2309,sms,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,scam
2310,sms,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",legit
2311,sms,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,scam
2312,sms,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",scam
2313,sms,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",scam
2314,sms,So what do you guys do.,legit
2315,sms,Also that chat was awesome but don't make it regular unless you can see her in person,legit
2316,sms,That's significant but dont worry.,legit
2317,sms,That's cause your old. I live to be high.,legit
2318,sms,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",legit
2319,sms,On the way to office da..,legit
2320,sms,In which place do you want da.,legit
2321,sms,This pain couldn't have come at a worse time.,legit
2322,sms,Ok...,legit
2323,sms,Should I be stalking u?,legit
2324,sms,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,legit
2325,sms,Ok lor.,legit
2326,sms,Apps class varaya elaya.,legit
2327,sms,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,legit
2328,sms,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",scam
2329,sms,That day you asked about anand number. Why:-),legit
2330,sms,Am surfing online store. For offers do you want to buy any thing.,legit
2331,sms,Long beach lor. Expected... U having dinner now?,legit
2332,sms,At home by the way,legit
2333,sms,We are both fine. Thanks,legit
2334,sms,What happen to her tell the truth,legit
2335,sms,Do you like Italian food?,legit
2336,sms,Which is weird because I know I had it at one point,legit
2337,sms,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",legit
2338,sms,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,legit
2339,sms,"Alright, see you in a bit",legit
2340,sms,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,legit
2341,sms,I will take care of financial problem.i will help:),legit
2342,sms,Tell dear what happen to you. Why you talking to me like an alian,legit
2343,sms,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,scam
2344,sms,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",legit
2345,sms,Okie...,legit
2346,sms,"Hi this is yijue, can i meet u at 11 tmr?",legit
2347,sms,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,legit
2348,sms,But i dint slept in afternoon.,legit
2349,sms,That seems unnecessarily affectionate,legit
2350,sms,Yar else i'll thk of all sorts of funny things.,legit
2351,sms,You will be in the place of that man,legit
2352,sms,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 ",scam
2353,sms,Thats cool. How was your day?,legit
2354,sms,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,scam
2355,sms,R we going with the  &lt;#&gt;  bus?,legit
2356,sms,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",legit
2357,sms,No..he joined today itself.,legit
2358,sms,Okay same with me. Well thanks for the clarification,legit
2359,sms,I'll talk to the others and probably just come early tomorrow then,legit
2360,sms,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",scam
2361,sms,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",legit
2362,sms,Hi. I'm sorry i missed your call. Can you pls call back.,legit
2363,sms,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,legit
2364,sms,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",scam
2365,sms,Ok then no need to tell me anything i am going to sleep good night,legit
2366,sms,Ok try to do week end course in coimbatore.,legit
2367,sms,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,scam
2368,sms,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),legit
2369,sms,If you r @ home then come down within 5 min,legit
2370,sms,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",legit
2371,sms,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",legit
2372,sms,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",legit
2373,sms,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,legit
2374,sms,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,scam
2375,sms,Dunno lei he neva say...,legit
2376,sms,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,legit
2377,sms,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,legit
2378,sms,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,scam
2379,sms,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",legit
2380,sms,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",legit
2381,sms,"If i let you do this, i want you in the house by 8am.",legit
2382,sms,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",legit
2383,sms,I will reach before ten morning,legit
2384,sms,Your pussy is perfect!,legit
2385,sms,"Sorry, I'll call later",legit
2386,sms,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",scam
2387,sms,No message..no responce..what happend?,legit
2388,sms,Also where's the piece,legit
2389,sms,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",legit
2390,sms,Boo. How's things? I'm back at home and a little bored already :-(,legit
2391,sms,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,legit
2392,sms,PICK UR FONE UP NOW U DUMB?,legit
2393,sms,"Thanks da thangam, i feel very very happy dear. I also miss you da.",legit
2394,sms,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",legit
2395,sms,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,legit
2396,sms,"Babe, I'm back ... Come back to me ...",legit
2397,sms,Well you told others you'd marry them...,legit
2398,sms,Neshanth..tel me who r u?,legit
2399,sms,YO YO YO BYATCH WHASSUP?,legit
2400,sms,Oh... Kay... On sat right?,legit
2401,sms,Hi! This is Roger from CL. How are you?,legit
2402,sms,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),scam
2403,sms,Oh oh... Wasted... Den muz chiong on sat n sun liao...,legit
2404,sms,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,legit
2405,sms,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,legit
2406,sms,I'm meeting Darren...,legit
2407,sms,One of best dialogue in cute reltnship..!! \Wen i Die,legit
2408,sms,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",legit
2409,sms,Dear where you will be when i reach there,legit
2410,sms,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),legit
2411,sms,Ok... Thanx... Gd nite 2 Ì_ too...,legit
2412,sms,"Come to me right now, Ahmad",legit
2413,sms,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,scam
2414,sms,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,legit
2415,sms,O was not into fps then.,legit
2416,sms,Huh means computational science... Y they like dat one push here n there...,legit
2417,sms,"Could you not read me, my Love ? I answered you",legit
2418,sms,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,legit
2419,sms,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",legit
2420,sms,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,scam
2421,sms,Oic... Then better quickly go bathe n settle down...,legit
2422,sms,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,legit
2423,sms,A bloo bloo bloo I'll miss the first bowl,legit
2424,sms,Lmao but its so fun...,legit
2425,sms,Oh k k:)but he is not a big hitter.anyway good,legit
2426,sms,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,legit
2427,sms,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,scam
2428,sms,Do you think i can move  &lt;#&gt;  in a week,legit
2429,sms,She.s find. I sent you an offline message to know how anjola's now.,legit
2430,sms,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,scam
2431,sms,How was txting and driving,legit
2432,sms,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,legit
2433,sms,Really dun bluff me leh... U sleep early too. Nite...,legit
2434,sms,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",legit
2435,sms,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,legit
2436,sms,Oh ya ya. I remember da. .,legit
2437,sms,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,legit
2438,sms,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",scam
2439,sms,I not busy juz dun wan 2 go so early.. Hee.. ,legit
2440,sms,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,legit
2441,sms,"Great. I'm in church now, will holla when i get out",legit
2442,sms,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,legit
2443,sms,I donno if they are scorable,legit
2444,sms,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,legit
2445,sms,"Yes but i dont care! I need you bad, princess!",legit
2446,sms,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",legit
2447,sms,"Sorry, I'll call later",legit
2448,sms,Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,legit
2449,sms,Do u knw dis no. &lt;#&gt; ?,legit
2450,sms,Then she dun believe wat?,legit
2451,sms,K..give back my thanks.,legit
2452,sms,I know complain num only..bettr directly go to bsnl offc nd apply for it..,legit
2453,sms,Okay. I've seen it. So i should pick it on friday?,legit
2454,sms,How much she payed. Suganya.,legit
2455,sms,Left dessert. U wan me 2 go suntec look 4 u?,legit
2456,sms,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",legit
2457,sms,Onum ela pa. Normal than.,legit
2458,sms,K.k..how is your sister kids?,legit
2459,sms,"Cool, I'll text you when I'm on the way",legit
2460,sms,Nope. Meanwhile she talk say make i greet you.,legit
2461,sms,i cant talk to you now.i will call when i can.dont keep calling.,legit
2462,sms,Anything lar...,legit
2463,sms,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",legit
2464,sms,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",legit
2465,sms,They will pick up and drop in car.so no problem..,legit
2466,sms,S.i think he is waste for rr..,legit
2467,sms,He is world famamus....,legit
2468,sms,Is there coming friday is leave for pongal?do you get any news from your work place.,legit
2469,sms,Lol well don't do it without me. We could have a big sale together.,legit
2470,sms,* Am on my way,legit
2471,sms,Eat at old airport road... But now 630 oredi... Got a lot of pple...,legit
2472,sms,"sry can't talk on phone, with parents",legit
2473,sms,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16",scam
2474,sms,Ok lor wat time Ì_ finish?,legit
2475,sms,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",legit
2476,sms,Mm i am on the way to railway,legit
2477,sms,i dnt wnt to tlk wid u,legit
2478,sms,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",legit
2479,sms,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,legit
2480,sms,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",scam
2481,sms,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",scam
2482,sms,K.:)do it at evening da:)urgent:),legit
2483,sms,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,legit
2484,sms,Mm have some kanji dont eat anything heavy ok,legit
2485,sms,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,legit
2486,sms,Lol that's different. I don't go trying to find every real life photo you ever took.,legit
2487,sms,I dont thnk its a wrong calling between us,legit
2488,sms,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,legit
2489,sms,Aiyah e rain like quite big leh. If drizzling i can at least run home.,legit
2490,sms,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,legit
2491,sms,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,legit
2492,sms,"Greetings me, ! Consider yourself excused.",legit
2493,sms,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,legit
2494,sms,they released another Italian one today and it has a cosign option,legit
2495,sms,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",legit
2496,sms,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,scam
2497,sms,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,legit
2498,sms,Dai what this da.. Can i send my resume to this id.,legit
2499,sms,"I know where the  &lt;#&gt;  is, I'll be there around 5",legit
2500,sms,Yup i've finished c Ì_ there...,legit
2501,sms,Remember to ask alex about his pizza,legit
2502,sms,No da..today also i forgot..,legit
2503,sms,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",legit
2504,sms,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,legit
2505,sms,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",legit
2506,sms,Congrats kano..whr s the treat maga?,legit
2507,sms,Who u talking about?,legit
